[  5]  36.00-37.00  sec  1.21 MBytes  10.1 Mbits/sec  1.877 ms  0/873 (0%)  
[  5]  37.00-38.00  sec  1.18 MBytes  9.94 Mbits/sec  1.455 ms  0/858 (0%)  
[  5]  38.00-39.00  sec  1.22 MBytes  10.2 Mbits/sec  1.697 ms  0/884 (0%)  
[  5]  39.00-40.00  sec  1.22 MBytes  10.2 Mbits/sec  1.369 ms  0/883 (0%)  
[  5]  40.00-41.00  sec  1.18 MBytes  9.91 Mbits/sec  2.275 ms  0/856 (0%)  
[  5]  41.00-42.00  sec  1.14 MBytes  9.61 Mbits/sec  2.221 ms  0/829 (0%)  
[  5]  42.00-43.00  sec  1.14 MBytes  9.57 Mbits/sec  1.902 ms  0/826 (0%)  
[  5]  43.00-44.00  sec  1.20 MBytes  10.1 Mbits/sec  2.154 ms  0/869 (0%)  
[  5]  44.00-45.00  sec  1.27 MBytes  10.6 Mbits/sec  2.893 ms  0/919 (0%)  
[  5]  45.00-46.00  sec  1.14 MBytes  9.55 Mbits/sec  1.633 ms  0/824 (0%)  
[  5]  46.00-47.00  sec  1.19 MBytes  10.0 Mbits/sec  2.166 ms  0/863 (0%)  
[  5]  47.00-48.00  sec  1.21 MBytes  10.2 Mbits/sec  1.465 ms  0/877 (0%)  
[  5]  48.00-49.00  sec  1.25 MBytes  10.5 Mbits/sec  1.802 ms  0/907 (0%)  
[  5]  49.00-50.00  sec  1.18 MBytes  9.89 Mbits/sec  2.860 ms  0/854 (0%)  
[  5]  50.00-51.00  sec  1.17 MBytes  9.81 Mbits/sec  2.768 ms  0/847 (0%)  
[  5]  51.00-52.00  sec  1.21 MBytes  10.1 Mbits/sec  1.528 ms  0/875 (0%)  
[  5]  52.00-53.00  sec  1.19 MBytes  9.97 Mbits/sec  1.744 ms  0/861 (0%)  
[  5]  53.00-54.00  sec  1.22 MBytes  10.2 Mbits/sec  1.755 ms  0/884 (0%)  
[  5]  54.00-55.00  sec  1.22 MBytes  10.2 Mbits/sec  1.833 ms  0/882 (0%)  
[  5]  55.00-56.00  sec  1.20 MBytes  10.1 Mbits/sec  1.956 ms  0/872 (0%)  
[  5]  56.00-57.00  sec  1.24 MBytes  10.4 Mbits/sec  1.601 ms  0/897 (0%)  
[  5]  57.00-58.00  sec  1.16 MBytes  9.73 Mbits/sec  2.817 ms  0/840 (0%)  
[  5]  58.00-59.00  sec  1.19 MBytes  9.95 Mbits/sec  2.115 ms  0/859 (0%)  
[  5]  59.00-60.00  sec  1.40 MBytes  11.8 Mbits/sec  2.028 ms  0/1015 (0%)  
[  5]  60.00-61.00  sec  1.12 MBytes  9.36 Mbits/sec  2.535 ms  0/808 (0%)  
[  5]  61.00-62.00  sec  1.14 MBytes  9.59 Mbits/sec  2.381 ms  0/828 (0%)  
[  5]  62.00-63.00  sec  1.14 MBytes  9.56 Mbits/sec  1.728 ms  0/825 (0%)  
[  5]  63.00-64.00  sec  1.20 MBytes  10.1 Mbits/sec  1.598 ms  0/871 (0%)  
[  5]  64.00-65.00  sec  1.20 MBytes  10.1 Mbits/sec  1.834 ms  0/871 (0%)  
[  5]  65.00-66.00  sec  1.22 MBytes  10.2 Mbits/sec  1.639 ms  0/884 (0%)  
[  5]  66.00-67.00  sec  1.26 MBytes  10.6 Mbits/sec  3.397 ms  0/915 (0%)  
[  5]  67.00-68.00  sec  1.12 MBytes  9.36 Mbits/sec  1.810 ms  0/808 (0%)  
[  5]  68.00-69.00  sec  1.16 MBytes  9.72 Mbits/sec  2.051 ms  0/839 (0%)  
[  5]  69.00-70.00  sec  1.20 MBytes  10.1 Mbits/sec  1.542 ms  0/869 (0%)  
[  5]  70.00-71.00  sec  1.22 MBytes  10.3 Mbits/sec  1.584 ms  0/885 (0%)  
[  5]  71.00-72.00  sec  1.22 MBytes  10.2 Mbits/sec  1.398 ms  0/884 (0%)  
[  5]  72.00-73.00  sec  1.20 MBytes  10.1 Mbits/sec  1.680 ms  0/871 (0%)  
[  5]  73.00-74.00  sec  1.22 MBytes  10.2 Mbits/sec  1.488 ms  0/884 (0%)  
[  5]  74.00-75.00  sec  1.16 MBytes  9.70 Mbits/sec  1.732 ms  0/837 (0%)  
[  5]  75.00-76.00  sec  1.21 MBytes  10.2 Mbits/sec  1.848 ms  0/879 (0%)  
[  5]  76.00-77.00  sec  1.20 MBytes  10.0 Mbits/sec  2.129 ms  0/866 (0%)  
[  5]  77.00-78.00  sec  1.37 MBytes  11.5 Mbits/sec  2.994 ms  0/989 (0%)  
[  5]  78.00-79.00  sec  1.05 MBytes  8.78 Mbits/sec  2.406 ms  0/758 (0%)  
[  5]  78.00-79.00  sec  1.05 MBytes  8.78 Mbits/sec  2.406 ms  0/758 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-79.00  sec  95.4 MBytes  10.1 Mbits/sec  1.542 ms  0/69115 (0%)  receiver
-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
