[  5]  28.00-29.00  sec   732 KBytes  6.00 Mbits/sec  0.711 ms  0/518 (0%)  
[  5]  29.00-30.00  sec   732 KBytes  6.00 Mbits/sec  0.589 ms  0/518 (0%)  
[  5]  30.00-31.00  sec   732 KBytes  6.00 Mbits/sec  0.449 ms  0/518 (0%)  
[  5]  31.00-32.00  sec   732 KBytes  6.00 Mbits/sec  0.429 ms  0/518 (0%)  
[  5]  32.00-33.00  sec   732 KBytes  6.00 Mbits/sec  0.740 ms  0/518 (0%)  
[  5]  33.00-34.00  sec   732 KBytes  6.00 Mbits/sec  0.561 ms  0/518 (0%)  
[  5]  34.00-35.00  sec   731 KBytes  5.99 Mbits/sec  0.614 ms  0/517 (0%)  
[  5]  35.00-36.00  sec   732 KBytes  6.00 Mbits/sec  0.614 ms  0/518 (0%)  
[  5]  36.00-37.00  sec   732 KBytes  6.00 Mbits/sec  0.614 ms  0/518 (0%)  
[  5]  37.00-38.00  sec   732 KBytes  6.00 Mbits/sec  0.556 ms  0/518 (0%)  
[  5]  38.00-39.00  sec   732 KBytes  6.00 Mbits/sec  0.322 ms  0/518 (0%)  
[  5]  39.00-40.00  sec   732 KBytes  6.00 Mbits/sec  1.208 ms  0/518 (0%)  
[  5]  40.00-41.00  sec   732 KBytes  6.00 Mbits/sec  0.391 ms  0/518 (0%)  
[  5]  41.00-42.00  sec   732 KBytes  6.00 Mbits/sec  0.534 ms  0/518 (0%)  
[  5]  42.00-43.00  sec   732 KBytes  6.00 Mbits/sec  0.510 ms  0/518 (0%)  
[  5]  43.00-44.00  sec   732 KBytes  5.99 Mbits/sec  0.337 ms  0/518 (0%)  
[  5]  44.00-45.00  sec   732 KBytes  6.01 Mbits/sec  0.314 ms  0/518 (0%)  
[  5]  45.00-46.00  sec   732 KBytes  6.00 Mbits/sec  0.407 ms  0/518 (0%)  
[  5]  46.00-47.00  sec   732 KBytes  6.00 Mbits/sec  1.658 ms  0/518 (0%)  
[  5]  47.00-48.00  sec   731 KBytes  5.99 Mbits/sec  0.985 ms  0/517 (0%)  
[  5]  48.00-49.00  sec   714 KBytes  5.85 Mbits/sec  2.497 ms  0/505 (0%)  
[  5]  49.00-50.00  sec   752 KBytes  6.16 Mbits/sec  1.534 ms  0/532 (0%)  
[  5]  50.00-51.00  sec   732 KBytes  6.00 Mbits/sec  0.895 ms  0/518 (0%)  
[  5]  51.00-52.00  sec   732 KBytes  6.00 Mbits/sec  2.106 ms  0/518 (0%)  
[  5]  52.00-53.00  sec   730 KBytes  5.98 Mbits/sec  2.282 ms  0/516 (0%)  
[  5]  53.00-54.00  sec   732 KBytes  6.00 Mbits/sec  2.216 ms  0/518 (0%)  
[  5]  54.00-55.00  sec   735 KBytes  6.02 Mbits/sec  0.491 ms  0/520 (0%)  
[  5]  55.00-56.00  sec   732 KBytes  6.00 Mbits/sec  0.871 ms  0/518 (0%)  
[  5]  56.00-57.00  sec   731 KBytes  5.99 Mbits/sec  0.263 ms  0/517 (0%)  
[  5]  57.00-58.00  sec   732 KBytes  6.00 Mbits/sec  0.893 ms  0/518 (0%)  
[  5]  58.00-59.00  sec   734 KBytes  6.01 Mbits/sec  0.712 ms  0/519 (0%)  
[  5]  59.00-60.00  sec   731 KBytes  5.99 Mbits/sec  0.290 ms  0/517 (0%)  
[  5]  60.00-61.00  sec   732 KBytes  6.00 Mbits/sec  0.249 ms  0/518 (0%)  
[  5]  61.00-62.00  sec   731 KBytes  5.99 Mbits/sec  0.839 ms  0/517 (0%)  
[  5]  62.00-63.00  sec   735 KBytes  6.02 Mbits/sec  0.384 ms  0/520 (0%)  
[  5]  63.00-64.00  sec   731 KBytes  5.99 Mbits/sec  0.333 ms  0/517 (0%)  
[  5]  64.00-65.00  sec   734 KBytes  6.01 Mbits/sec  0.456 ms  0/519 (0%)  
[  5]  65.00-66.00  sec   731 KBytes  5.99 Mbits/sec  0.318 ms  0/517 (0%)  
[  5]  66.00-67.00  sec   734 KBytes  6.01 Mbits/sec  0.427 ms  0/519 (0%)  
[  5]  67.00-68.00  sec   731 KBytes  5.99 Mbits/sec  0.328 ms  0/517 (0%)  
[  5]  68.00-69.00  sec   732 KBytes  6.00 Mbits/sec  0.357 ms  0/518 (0%)  
[  5]  69.00-70.00  sec   732 KBytes  6.00 Mbits/sec  0.373 ms  0/518 (0%)  
[  5]  70.00-71.00  sec   732 KBytes  6.00 Mbits/sec  0.276 ms  0/518 (0%)  
[  5]  71.00-72.00  sec   732 KBytes  6.00 Mbits/sec  0.202 ms  0/518 (0%)  
[  5]  72.00-73.00  sec   732 KBytes  6.00 Mbits/sec  0.317 ms  0/518 (0%)  
[  5]  73.00-74.00  sec   732 KBytes  6.00 Mbits/sec  0.420 ms  0/518 (0%)  
[  5]  74.00-75.00  sec   732 KBytes  6.00 Mbits/sec  0.225 ms  0/518 (0%)  
[  5]  75.00-76.00  sec   732 KBytes  6.00 Mbits/sec  0.686 ms  0/518 (0%)  
[  5]  76.00-77.00  sec   732 KBytes  6.00 Mbits/sec  0.303 ms  0/518 (0%)  
[  5]  77.00-78.00  sec   732 KBytes  6.00 Mbits/sec  0.241 ms  0/518 (0%)  
[  5]  78.00-79.00  sec   732 KBytes  6.00 Mbits/sec  0.134 ms  0/518 (0%)  
[  5]  79.00-80.00  sec   732 KBytes  6.00 Mbits/sec  0.361 ms  0/518 (0%)  
[  5]  80.00-81.00  sec   732 KBytes  6.00 Mbits/sec  0.363 ms  0/518 (0%)  
[  5]  81.00-82.00  sec   731 KBytes  5.99 Mbits/sec  0.568 ms  0/517 (0%)  
[  5]  82.00-83.00  sec   734 KBytes  6.01 Mbits/sec  0.125 ms  0/519 (0%)  
[  5]  83.00-84.00  sec   732 KBytes  6.00 Mbits/sec  0.055 ms  0/518 (0%)  
[  5]  83.00-84.00  sec   732 KBytes  6.00 Mbits/sec  0.055 ms  0/518 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-84.00  sec  60.4 MBytes  6.03 Mbits/sec  0.040 ms  0/43720 (0%)  receiver
-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
